," 152200020","TRZCINIEC","Wkra (268)","2015","03","12",245,13.700,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","13",252,14.500,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","14",255,15.000,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","15",256,15.100,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","16",249,14.200,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","17",243,13.400,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","18",234,12.100,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","19",226,11.000,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","20",220,10.200,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","21",213,9.470,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","22",211,9.220,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","23",213,9.460,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","24",213,9.400,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","25",212,9.310,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","26",210,9.120,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","27",208,8.880,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","28",209,8.930,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","29",212,9.280,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","30",213,9.410,99.9,"01"
," 152200020","TRZCINIEC","Wkra (268)","2015","03","31",214,9.570,99.9,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","01",157,20.600,.6,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","02",151,18.200,.6,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","03",156,20.200,1.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","04",162,23.000,1.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","05",167,25.000,1.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","06",168,25.800,1.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","07",155,19.900,.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","08",147,16.700,.8,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","09",143,15.200,.8,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","10",151,18.400,1.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","11",167,25.000,1.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","12",181,31.400,1.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","13",181,31.500,1.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","14",184,33.000,2.6,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","15",186,33.500,2.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","16",180,31.200,2.8,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","17",176,29.300,3.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","18",174,28.400,3.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","19",169,26.200,3.8,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","20",163,23.500,3.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","21",161,22.400,3.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","22",159,21.700,3.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","23",159,21.400,3.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","24",160,22.000,3.2,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","25",161,22.400,3.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","26",164,23.600,3.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","27",161,22.400,2.4,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","28",160,22.000,2.0,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","29",160,22.000,1.8,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","30",162,22.900,1.6,"01"
," 152200120","BORKOWO","Wkra (268)","2015","03","31",162,22.900,1.6,"01"

" 152200020","TRZCINIEC","Wkra (268)","2015","04","01",215,9.630,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","02",213,9.410,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","03",210,9.110,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","04",205,8.500,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","05",201,8.070,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","06",197,7.640,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","07",195,7.460,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","08",194,7.370,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","09",194,7.310,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","10",195,7.500,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","11",204,8.360,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","12",211,9.220,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","13",218,9.980,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","14",218,10.000,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","15",217,9.940,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","16",210,9.120,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","17",201,8.160,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","18",202,8.180,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","19",191,7.070,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","20",196,7.590,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","21",196,7.620,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","22",195,7.440,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","23",196,7.590,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","24",206,8.650,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","25",201,8.070,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","26",201,8.070,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","27",207,8.810,99.9,"02"
," 152200020","TRZCINIEC","Wkra (268)","2015","04","28",206,8.710,99.9,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","01",165,24.200,1.4,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","02",168,25.600,.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","03",164,23.800,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","04",161,22.000,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","05",158,21.200,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","06",157,20.800,.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","07",156,20.400,1.2,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","08",152,18.800,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","09",150,18.000,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","10",158,21.200,1.4,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","11",159,21.600,1.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","12",150,18.000,2.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","13",158,21.200,2.6,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","14",160,22.000,1.4,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","15",162,22.900,1.2,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","16",160,22.000,1.2,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","17",160,22.000,.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","18",160,22.000,.8,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","19",160,22.000,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","20",151,18.400,1.4,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","21",148,17.200,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","22",147,16.800,1.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","23",149,17.600,1.6,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","24",148,17.200,2.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","25",150,18.000,2.6,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","26",150,18.000,3.0,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","27",153,19.200,4.6,"02"
," 152200120","BORKOWO","Wkra (268)","2015","04","28",157,20.800,5.0,"02"

" 152200020","TRZCINIEC","Wkra (268)","2015","05","01",204,8.480,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","02",206,8.630,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","03",207,8.730,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","04",206,8.690,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","05",213,9.380,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","06",217,9.830,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","07",218,9.980,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","08",212,9.410,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","09",209,8.990,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","10",206,8.700,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","11",197,7.690,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","12",202,8.190,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","13",191,6.990,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","14",191,7.030,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","15",190,6.930,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","16",186,6.430,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","17",182,6.040,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","18",181,5.870,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","19",179,5.660,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","20",177,5.470,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","21",176,5.410,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","22",177,5.450,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","23",178,5.580,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","24",177,5.500,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","25",176,5.410,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","26",174,5.140,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","27",176,5.410,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","28",185,6.300,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","29",184,6.220,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","30",191,6.970,99.9,"03"
," 152200020","TRZCINIEC","Wkra (268)","2015","05","31",197,7.690,99.9,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","01",155,20.000,3.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","02",154,19.600,4.6,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","03",153,19.200,4.2,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","04",158,21.200,4.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","05",161,22.400,3.6,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","06",163,23.400,3.2,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","07",163,23.400,3.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","08",164,23.800,3.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","09",163,23.400,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","10",161,22.400,4.6,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","11",158,21.200,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","12",157,20.800,5.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","13",152,19.200,5.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","14",150,18.000,5.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","15",151,18.400,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","16",149,17.600,5.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","17",147,16.800,5.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","18",144,15.600,4.6,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","19",143,15.200,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","20",142,14.800,5.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","21",142,14.800,5.2,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","22",141,14.400,5.0,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","23",141,14.400,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","24",140,14.000,4.2,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","25",140,14.000,4.8,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","26",139,13.600,5.2,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","27",138,13.200,6.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","28",139,13.600,7.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","29",139,13.600,7.6,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","30",145,16.000,8.4,"03"
," 152200120","BORKOWO","Wkra (268)","2015","05","31",149,17.600,7.8,"03"

" 152200020","TRZCINIEC","Wkra (268)","2015","09","01",161,1.740,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","02",161,1.730,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","03",159,1.600,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","04",160,1.620,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","05",155,1.360,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","06",142,.900,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","07",144,.930,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","08",147,.990,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","09",151,1.090,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","10",152,1.080,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","11",164,1.480,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","12",163,1.420,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","13",149,.930,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","14",156,1.080,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","15",161,1.220,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","16",169,1.440,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","17",174,1.570,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","18",175,1.570,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","19",176,1.550,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","20",175,1.460,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","21",176,1.430,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","22",181,1.540,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","23",180,1.560,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","24",178,1.530,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","25",187,1.820,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","26",195,2.110,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","27",196,2.180,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","28",196,2.230,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","29",198,2.330,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","30",203,2.510,99.9,"07"
," 152200020","TRZCINIEC","Wkra (268)","2015","09","31",203,2.600,99.9,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","01",118,3.010,18.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","02",120,3.090,19.8,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","03",120,3.040,21.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","04",120,3.030,21.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","05",120,2.960,22.0,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","06",120,2.960,23.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","07",120,2.890,23.2,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","08",120,2.900,22.0,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","09",120,2.830,22.2,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","10",121,2.900,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","11",119,2.710,16.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","12",121,2.790,17.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","13",118,2.540,18.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","14",122,2.820,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","15",123,2.840,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","16",124,2.890,18.2,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","17",125,2.900,18.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","18",123,2.730,18.2,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","19",124,2.720,18.8,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","20",128,3.020,20.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","21",134,3.530,19.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","22",134,3.570,20.0,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","23",132,3.220,20.2,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","24",131,3.150,21.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","25",132,3.280,21.0,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","26",135,3.710,20.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","27",137,3.940,19.6,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","28",138,4.160,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","29",139,4.340,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","30",140,4.430,18.4,"07"
," 152200120","BORKOWO","Wkra (268)","2015","09","31",140,4.540,18.0,"07"

" 152200020","TRZCINIEC","Wkra (268)","2015","10","01",202,2.640,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","02",201,2.600,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","03",200,2.640,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","04",199,2.620,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","05",197,2.620,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","06",194,2.510,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","07",190,2.450,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","08",189,2.430,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","09",187,2.380,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","10",183,2.270,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","11",180,2.180,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","12",177,2.100,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","13",175,2.030,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","14",174,1.990,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","15",168,1.740,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","16",166,1.690,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","17",164,1.660,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","18",168,1.860,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","19",171,2.010,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","20",167,1.830,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","21",161,1.580,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","22",161,1.590,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","23",159,1.560,99.9,"08"
," 152200020","TRZCINIEC","Wkra (268)","2015","10","24",159,1.590,99.9,"08"
